data/MAFW/data/frames/00108 data/MAFW/data/audio_16k/00108.wav 0
data/MAFW/data/frames/00123 data/MAFW/data/audio_16k/00123.wav 0
data/MAFW/data/frames/00152 data/MAFW/data/audio_16k/00152.wav 0
data/MAFW/data/frames/00153 data/MAFW/data/audio_16k/00153.wav 0
data/MAFW/data/frames/00210 data/MAFW/data/audio_16k/00210.wav 0
data/MAFW/data/frames/00264 data/MAFW/data/audio_16k/00264.wav 0
data/MAFW/data/frames/00275 data/MAFW/data/audio_16k/00275.wav 0
data/MAFW/data/frames/00406 data/MAFW/data/audio_16k/00406.wav 0
data/MAFW/data/frames/00447 data/MAFW/data/audio_16k/00447.wav 0
data/MAFW/data/frames/00469 data/MAFW/data/audio_16k/00469.wav 0
data/MAFW/data/frames/00571 data/MAFW/data/audio_16k/00571.wav 0
data/MAFW/data/frames/00585 data/MAFW/data/audio_16k/00585.wav 0
data/MAFW/data/frames/00624 data/MAFW/data/audio_16k/00624.wav 0
data/MAFW/data/frames/00676 data/MAFW/data/audio_16k/00676.wav 0
data/MAFW/data/frames/00738 data/MAFW/data/audio_16k/00738.wav 0
data/MAFW/data/frames/00771 data/MAFW/data/audio_16k/00771.wav 0
data/MAFW/data/frames/00772 data/MAFW/data/audio_16k/00772.wav 0
data/MAFW/data/frames/00812 data/MAFW/data/audio_16k/00812.wav 0
data/MAFW/data/frames/00837 data/MAFW/data/audio_16k/00837.wav 0
data/MAFW/data/frames/00850 data/MAFW/data/audio_16k/00850.wav 0
data/MAFW/data/frames/00858 data/MAFW/data/audio_16k/00858.wav 0
data/MAFW/data/frames/00916 data/MAFW/data/audio_16k/00916.wav 0
data/MAFW/data/frames/00981 data/MAFW/data/audio_16k/00981.wav 0
data/MAFW/data/frames/00989 data/MAFW/data/audio_16k/00989.wav 0
data/MAFW/data/frames/01041 data/MAFW/data/audio_16k/01041.wav 0
data/MAFW/data/frames/01070 data/MAFW/data/audio_16k/01070.wav 0
data/MAFW/data/frames/01089 data/MAFW/data/audio_16k/01089.wav 0
data/MAFW/data/frames/01101 data/MAFW/data/audio_16k/01101.wav 0
data/MAFW/data/frames/01118 data/MAFW/data/audio_16k/01118.wav 0
data/MAFW/data/frames/01130 data/MAFW/data/audio_16k/01130.wav 0
data/MAFW/data/frames/01158 data/MAFW/data/audio_16k/01158.wav 0
data/MAFW/data/frames/01166 data/MAFW/data/audio_16k/01166.wav 0
data/MAFW/data/frames/01192 data/MAFW/data/audio_16k/01192.wav 0
data/MAFW/data/frames/01203 data/MAFW/data/audio_16k/01203.wav 0
data/MAFW/data/frames/01218 data/MAFW/data/audio_16k/01218.wav 0
data/MAFW/data/frames/01260 data/MAFW/data/audio_16k/01260.wav 0
data/MAFW/data/frames/01335 data/MAFW/data/audio_16k/01335.wav 0
data/MAFW/data/frames/01347 data/MAFW/data/audio_16k/01347.wav 0
data/MAFW/data/frames/01359 data/MAFW/data/audio_16k/01359.wav 0
data/MAFW/data/frames/01369 data/MAFW/data/audio_16k/01369.wav 0
data/MAFW/data/frames/01390 data/MAFW/data/audio_16k/01390.wav 0
data/MAFW/data/frames/01398 data/MAFW/data/audio_16k/01398.wav 0
data/MAFW/data/frames/01399 data/MAFW/data/audio_16k/01399.wav 0
data/MAFW/data/frames/01403 data/MAFW/data/audio_16k/01403.wav 0
data/MAFW/data/frames/01409 data/MAFW/data/audio_16k/01409.wav 0
data/MAFW/data/frames/01454 data/MAFW/data/audio_16k/01454.wav 0
data/MAFW/data/frames/01457 data/MAFW/data/audio_16k/01457.wav 0
data/MAFW/data/frames/01460 data/MAFW/data/audio_16k/01460.wav 0
data/MAFW/data/frames/01479 data/MAFW/data/audio_16k/01479.wav 0
data/MAFW/data/frames/01495 data/MAFW/data/audio_16k/01495.wav 0
data/MAFW/data/frames/01611 data/MAFW/data/audio_16k/01611.wav 0
data/MAFW/data/frames/01736 data/MAFW/data/audio_16k/01736.wav 0
data/MAFW/data/frames/01765 data/MAFW/data/audio_16k/01765.wav 0
data/MAFW/data/frames/01785 data/MAFW/data/audio_16k/01785.wav 0
data/MAFW/data/frames/01790 data/MAFW/data/audio_16k/01790.wav 0
data/MAFW/data/frames/01791 data/MAFW/data/audio_16k/01791.wav 0
data/MAFW/data/frames/01827 data/MAFW/data/audio_16k/01827.wav 0
data/MAFW/data/frames/01868 data/MAFW/data/audio_16k/01868.wav 0
data/MAFW/data/frames/01884 data/MAFW/data/audio_16k/01884.wav 0
data/MAFW/data/frames/01890 data/MAFW/data/audio_16k/01890.wav 0
data/MAFW/data/frames/01959 data/MAFW/data/audio_16k/01959.wav 0
data/MAFW/data/frames/01970 data/MAFW/data/audio_16k/01970.wav 0
data/MAFW/data/frames/01990 data/MAFW/data/audio_16k/01990.wav 0
data/MAFW/data/frames/02031 data/MAFW/data/audio_16k/02031.wav 0
data/MAFW/data/frames/02269 data/MAFW/data/audio_16k/02269.wav 0
data/MAFW/data/frames/02327 data/MAFW/data/audio_16k/02327.wav 0
data/MAFW/data/frames/02451 data/MAFW/data/audio_16k/02451.wav 0
data/MAFW/data/frames/02475 data/MAFW/data/audio_16k/02475.wav 0
data/MAFW/data/frames/02492 data/MAFW/data/audio_16k/02492.wav 0
data/MAFW/data/frames/02517 data/MAFW/data/audio_16k/02517.wav 0
data/MAFW/data/frames/02535 data/MAFW/data/audio_16k/02535.wav 0
data/MAFW/data/frames/02564 data/MAFW/data/audio_16k/02564.wav 0
data/MAFW/data/frames/02574 data/MAFW/data/audio_16k/02574.wav 0
data/MAFW/data/frames/02575 data/MAFW/data/audio_16k/02575.wav 0
data/MAFW/data/frames/02616 data/MAFW/data/audio_16k/02616.wav 0
data/MAFW/data/frames/02634 data/MAFW/data/audio_16k/02634.wav 0
data/MAFW/data/frames/02662 data/MAFW/data/audio_16k/02662.wav 0
data/MAFW/data/frames/02672 data/MAFW/data/audio_16k/02672.wav 0
data/MAFW/data/frames/02684 data/MAFW/data/audio_16k/02684.wav 0
data/MAFW/data/frames/02698 data/MAFW/data/audio_16k/02698.wav 0
data/MAFW/data/frames/02701 data/MAFW/data/audio_16k/02701.wav 0
data/MAFW/data/frames/02722 data/MAFW/data/audio_16k/02722.wav 0
data/MAFW/data/frames/02738 data/MAFW/data/audio_16k/02738.wav 0
data/MAFW/data/frames/02749 data/MAFW/data/audio_16k/02749.wav 0
data/MAFW/data/frames/02771 data/MAFW/data/audio_16k/02771.wav 0
data/MAFW/data/frames/00055 data/MAFW/data/audio_16k/00055.wav 1
data/MAFW/data/frames/00059 data/MAFW/data/audio_16k/00059.wav 1
data/MAFW/data/frames/00099 data/MAFW/data/audio_16k/00099.wav 1
data/MAFW/data/frames/00297 data/MAFW/data/audio_16k/00297.wav 1
data/MAFW/data/frames/00408 data/MAFW/data/audio_16k/00408.wav 1
data/MAFW/data/frames/00456 data/MAFW/data/audio_16k/00456.wav 1
