data/DFEW/clip_jpg_256/02522 data/DFEW/audio_16k/2522.wav 5
data/DFEW/clip_jpg_256/02536 data/DFEW/audio_16k/2536.wav 5
data/DFEW/clip_jpg_256/02578 data/DFEW/audio_16k/2578.wav 6
data/DFEW/clip_jpg_256/02581 data/DFEW/audio_16k/2581.wav 5
data/DFEW/clip_jpg_256/02588 data/DFEW/audio_16k/2588.wav 6
data/DFEW/clip_jpg_256/02595 data/DFEW/audio_16k/2595.wav 5
data/DFEW/clip_jpg_256/02630 data/DFEW/audio_16k/2630.wav 6
data/DFEW/clip_jpg_256/02636 data/DFEW/audio_16k/2636.wav 6
data/DFEW/clip_jpg_256/02638 data/DFEW/audio_16k/2638.wav 6
data/DFEW/clip_jpg_256/02661 data/DFEW/audio_16k/2661.wav 6
data/DFEW/clip_jpg_256/02675 data/DFEW/audio_16k/2675.wav 6
data/DFEW/clip_jpg_256/02677 data/DFEW/audio_16k/2677.wav 6
data/DFEW/clip_jpg_256/02681 data/DFEW/audio_16k/2681.wav 5
data/DFEW/clip_jpg_256/02702 data/DFEW/audio_16k/2702.wav 6
data/DFEW/clip_jpg_256/02724 data/DFEW/audio_16k/2724.wav 6
data/DFEW/clip_jpg_256/02771 data/DFEW/audio_16k/2771.wav 6
data/DFEW/clip_jpg_256/02772 data/DFEW/audio_16k/2772.wav 6
data/DFEW/clip_jpg_256/02779 data/DFEW/audio_16k/2779.wav 6
data/DFEW/clip_jpg_256/02818 data/DFEW/audio_16k/2818.wav 6
data/DFEW/clip_jpg_256/02854 data/DFEW/audio_16k/2854.wav 5
data/DFEW/clip_jpg_256/02860 data/DFEW/audio_16k/2860.wav 6
data/DFEW/clip_jpg_256/02895 data/DFEW/audio_16k/2895.wav 6
data/DFEW/clip_jpg_256/02900 data/DFEW/audio_16k/2900.wav 6
data/DFEW/clip_jpg_256/02905 data/DFEW/audio_16k/2905.wav 6
data/DFEW/clip_jpg_256/02925 data/DFEW/audio_16k/2925.wav 6
data/DFEW/clip_jpg_256/02950 data/DFEW/audio_16k/2950.wav 6
data/DFEW/clip_jpg_256/03030 data/DFEW/audio_16k/3030.wav 5
data/DFEW/clip_jpg_256/03060 data/DFEW/audio_16k/3060.wav 6
data/DFEW/clip_jpg_256/03093 data/DFEW/audio_16k/3093.wav 6
data/DFEW/clip_jpg_256/03096 data/DFEW/audio_16k/3096.wav 6
data/DFEW/clip_jpg_256/03099 data/DFEW/audio_16k/3099.wav 6
data/DFEW/clip_jpg_256/03135 data/DFEW/audio_16k/3135.wav 6
data/DFEW/clip_jpg_256/03138 data/DFEW/audio_16k/3138.wav 3
data/DFEW/clip_jpg_256/03145 data/DFEW/audio_16k/3145.wav 3
data/DFEW/clip_jpg_256/03164 data/DFEW/audio_16k/3164.wav 6
data/DFEW/clip_jpg_256/03178 data/DFEW/audio_16k/3178.wav 3
